gene,arm,median_loss,median_neutral,condition,norm_exp
MYO1B,2q,3.86506272215219,3.8518466677159626,non_sig,0.01321605443622742
MYO7A,11q,2.9915539935868725,2.8974683937939827,non_sig,0.09408559979288977
VPS4B,18q,3.3231682622347676,3.963590928822928,non_sig,-0.6404226665881603
ATAD1,10q,3.659805909335483,3.8331850279496402,non_sig,-0.17337911861415733
VPS4A,16q,3.999432296913165,4.441166898647328,non_sig,-0.44173460173416323
SPAST,2p,0.9918586863660097,0.596583721932626,non_sig,0.3952749644333837
BCL2,18q,2.197319457713714,2.4322025641028606,non_sig,-0.23488310638914678
BAX,19q,4.819829148678679,5.446872285456893,non_sig,-0.6270431367782141
MSRB2,10p,2.6221818162378643,2.7324312655706056,non_sig,-0.11024944933274128
MSRB3,12q,2.7588683747313545,2.8978858559317366,non_sig,-0.13901748120038215
HAND2,4q,0.7307656074016156,2.7118055182243475,non_sig,-1.981039910822732
JADE2,5q,1.494043491741956,0.9319698529649212,non_sig,0.5620736387770349
JADE1,4q,0.2616790330364257,0.7874169230892785,non_sig,-0.5257378900528528
BRD1,22q,2.113617061517955,2.1409024520472877,non_sig,-0.027285390529332876
UBE2C,20q,2.703991495661154,2.969003851491454,non_sig,-0.2650123558302999
UBE2H,7q,1.9682364033977524,2.1954492833150603,non_sig,-0.22721287991730788
UBE2K,4p,4.401097940034515,5.105715011690134,non_sig,-0.704617071655619
UBE2T,1q,2.9723726990940875,3.066060177533897,non_sig,-0.09368747843980962
UBE2N,12q,5.039532584320177,5.558280725278455,non_sig,-0.5187481409582784
UBE2B,5q,3.256702375063659,3.1054184940399123,non_sig,0.15128388102374668
UBE2S,19q,3.216487097852802,3.515474613519931,non_sig,-0.2989875156671289
PCBP3,21q,2.718325612626991,2.916793208345038,non_sig,-0.19846759571804684
NOVA2,19q,2.3323456943137133,2.5504448015268553,non_sig,-0.21809910721314196
PCBP1,2p,7.6567851550110415,7.9448590650702435,non_sig,-0.288073910059202
PCBP4,3p,2.3605778613899178,2.2614671482434714,non_sig,0.09911071314644637
FUBP3,9q,5.754228034390862,5.919066019754833,non_sig,-0.1648379853639712
PCBP2,12q,7.525242643035579,7.802379515818637,non_sig,-0.2771368727830579
NOVA1,14q,2.406108147682432,2.40285012975591,non_sig,0.0032580179265222498
TMX1,14q,6.117918203398197,6.4519209493485405,non_sig,-0.3340027459503432
TMX4,20p,2.6336602497075052,2.8442965075592563,non_sig,-0.2106362578517511
NRP1,10p,3.6490600342484214,3.5729195121028385,non_sig,0.07614052214558287
NRP2,2q,2.8256598038340655,3.0628673707456633,non_sig,-0.23720756691159783
DOCK9,13q,3.9370293024836114,3.927771741655127,non_sig,0.00925756082848439
DOCK7,1p,2.8631578054846507,3.028767635330428,non_sig,-0.16560982984577732
DOCK6,19p,2.1292907439143636,1.8759288476664897,non_sig,0.25336189624787386
DOCK8,9p,2.910666918584514,3.0671855675252444,non_sig,-0.1565186489407302
MYH7,14q,4.230358413459983,1.6702144126141436,non_sig,2.56014400084584
PLTP,20q,1.1305945156328214,2.09715529144769,non_sig,-0.9665607758148684
MX1,21q,3.305664246852459,3.656055074294915,non_sig,-0.35039082744245587
MX2,21q,2.6435307871542753,2.6012417788720565,non_sig,0.04228900828221871
DNM1L,12p,4.598017388882085,4.963543867682387,non_sig,-0.36552647880030165
RCL1,9p,3.17928190433278,3.1573700515591865,non_sig,0.02191185277359331
RTCA,1p,2.657354220333925,3.2008445325644344,non_sig,-0.5434903122305093
FKBP5,6p,3.410123470455182,3.8464878382970498,non_sig,-0.43636436784186783
FKBP4,12p,6.060587830548738,6.5900415515248465,non_sig,-0.5294537209761083
FKBP2,11q,6.761818353065021,6.781079041676335,non_sig,-0.01926068861131469
FKBP7,2q,2.2948117526319596,2.6350538620050026,non_sig,-0.340242109373043
FKBP9,7p,5.176289940711769,5.433597168219641,non_sig,-0.25730722750787205
FKBP3,14q,5.937469586650626,6.554259947920959,non_sig,-0.6167903612703327
HYOU1,11q,6.958401043683944,7.199690657703236,non_sig,-0.2412896140192924
PSIP1,9p,5.526079912869279,6.396751203685831,non_sig,-0.8706712908165519
HDGF,1q,5.102789482538757,5.7023565475127675,non_sig,-0.5995670649740106
HDAC3,5q,1.746464779642403,1.7758349207482165,non_sig,-0.029370141105813374
HDAC1,1p,3.259381256794963,3.3201468464206116,non_sig,-0.06076558962564871
HDAC2,6q,3.0925001626160324,3.253180818727707,non_sig,-0.16068065611167448
MBNL1,3q,2.7710163671137837,3.093518861474892,non_sig,-0.3225024943611081
MORC2,22q,2.4763482500096177,2.6643186895422315,non_sig,-0.18797043953261383
KIF3A,5q,2.139606954333811,1.9025909388616835,non_sig,0.2370160154721277
KIF5A,12q,2.6440264562905593,2.4517572017946394,non_sig,0.19226925449591992
KIF7,15q,2.183503011966082,1.7953984314890583,non_sig,0.38810458047702356
KIF5C,2q,5.109035938273907,5.136492357140898,non_sig,-0.027456418866990795
KIF3B,20q,1.7735331942605128,1.9026644065841676,non_sig,-0.12913121232365476
KIF11,10q,3.1696144706805067,3.3941594594342206,non_sig,-0.22454498875371387
KIF22,16p,3.6027632060245915,3.532071868481926,non_sig,0.07069133754266543
E2F4,16q,1.9812470971275227,2.1355618172733357,non_sig,-0.15431472014581304
ATG2B,14q,1.1551000029608383,1.1080358427475692,non_sig,0.04706416021326909
ATG2A,11q,1.4124010831294278,1.4467034542642478,non_sig,-0.03430237113482004
CHMP7,8p,2.4595209114569188,2.6822857496796244,non_sig,-0.22276483822270565
CHMP5,9p,2.995025953869072,3.143759183262076,non_sig,-0.1487332293930037
NMT2,10p,0.9508635897821534,1.020760153035857,non_sig,-0.06989656325370364
NMT1,17q,3.6988432067930557,4.091140474501802,non_sig,-0.39229726770874596
CBX1,17q,4.665108013259738,4.8141897163480385,non_sig,-0.14908170308830027
CBX3,7p,6.5160199056878705,6.788768959213743,non_sig,-0.27274905352587275
CDS2,20p,1.9851780791653384,2.3318899700078757,non_sig,-0.3467118908425373
CDS1,4q,3.262416790362377,3.480499468698708,non_sig,-0.218082678336331
CCAR1,10q,5.056932693056671,5.19710194366717,non_sig,-0.14016925061049879
CCAR2,8p,5.733718081142045,6.212808718850725,non_sig,-0.4790906377086799
SNX2,5q,4.124288320538845,4.542219725522885,non_sig,-0.41793140498403947
PAK1,11q,2.160538896777203,2.679516084711537,non_sig,-0.5189771879343339
PAK2,3q,4.576438909800252,5.264484698322487,non_sig,-0.6880457885222357
PAK4,19q,3.07265799437669,3.100707583300103,non_sig,-0.02804958892341336
CUL4A,13q,2.131463846722899,2.1103029364157377,non_sig,0.021160910307161274
CUL3,2q,3.0465262893990266,3.3094339367875083,non_sig,-0.2629076473884817
CUL2,10p,2.5762560882787904,2.8208619054243123,non_sig,-0.24460581714552188
CUL1,7q,3.030645625274847,3.144234998636244,non_sig,-0.11358937336139707
CUL5,11q,2.3554431291434836,2.6115447944853134,non_sig,-0.25610166534182977
POTEJ,2q,1.1710443145232232,0.854052380624037,non_sig,0.31699193389918623
FOXK1,7p,3.8386468820011745,4.159449144712969,non_sig,-0.3208022627117946
FOXK2,17q,3.1903254004469788,3.317981643173642,non_sig,-0.1276562427266632
LGMN,14q,2.090567862638599,2.1208323151388946,non_sig,-0.030264452500295747
UCKL1,20q,0.9511091269961044,1.3168799515312577,non_sig,-0.3657708245351533
SUN1,7p,3.093158337420541,3.2758433586310964,non_sig,-0.1826850212105553
SUN5,20q,3.144172940341996,2.940711650008023,non_sig,0.2034612903339732
SUN2,22q,3.400775956208329,3.690831446459525,non_sig,-0.29005549025119626
TOP1,20q,5.552713614177877,5.8520631240214795,non_sig,-0.2993495098436023
NFX1,9p,0.8912180994826124,1.018379769440791,non_sig,-0.12716166995817857
NFXL1,4p,1.720626942819775,1.8495170919735644,non_sig,-0.1288901491537895
ARF5,7q,3.3037836699824634,3.509113353368127,non_sig,-0.2053296833856635
ARL1,12q,3.097814563267006,2.88047350219513,non_sig,0.21734106107187579
SAR1B,5q,3.847078465485631,3.859468154131275,non_sig,-0.012389688645643826
ARL2,11q,3.3240671946202776,3.311556482326925,non_sig,0.012510712293352544
SAR1A,10q,3.708354607880396,3.8737584967612646,non_sig,-0.16540388888086843
ARL3,10q,3.8536151595201016,4.1659232817346545,non_sig,-0.31230812221455295
ARF6,14q,2.7313889263373907,2.819431390719103,non_sig,-0.08804246438171237
CCNK,14q,2.52067458927613,2.4866164225143375,non_sig,0.03405816676179274
GNAQ,9q,3.1413326211907266,3.2223783389344955,non_sig,-0.0810457177437689
GNAI3,1p,4.538103228561238,4.723763447923405,non_sig,-0.18566021936216703
GNAI1,7q,3.333863528426311,3.2235567561617113,non_sig,0.11030677226459984
GNA11,19p,3.928657674224871,4.103618846685791,non_sig,-0.1749611724609199
GNAI2,3p,5.479571125634257,5.9486719015747935,non_sig,-0.4691007759405368
GNA13,17q,3.701499618507982,3.847437596915934,non_sig,-0.14593797840795197
GNAT2,1p,1.5466570435679534,1.5241243941025795,non_sig,0.022532649465373922
SF3B4,1q,4.373877917002643,4.42098859970047,non_sig,-0.047110682697827144
RBMS3,3p,1.477832448955537,2.0482961083716447,non_sig,-0.5704636594161077
RBMS2,12q,2.226798952467896,2.2338508287991505,non_sig,-0.00705187633125437
RBMS1,2q,1.3081692318068696,1.5016479597533028,non_sig,-0.19347872794643317
ANXA9,1q,2.7252400520105082,2.6475324003011944,non_sig,0.07770765170931382
ANXA1,9q,7.028849439162562,7.704626984517724,non_sig,-0.675777545355162
ANXA8,10q,3.199181286821836,3.0496409146308,non_sig,0.14954037219103578
ANXA3,4q,4.856975451943586,5.344525328412569,non_sig,-0.4875498764689832
ANXA5,4q,6.711050541388296,6.931896295182455,non_sig,-0.22084575379415927
ANXA7,10q,5.383929529802693,5.7174633028304696,non_sig,-0.333533773027777
ANXA4,2p,4.765624543200465,4.973274625963907,non_sig,-0.20765008276344243
ANXA6,5q,4.918825845317535,6.179543319343408,non_sig,-1.2607174740258733
ANXA2,15q,9.616536637506272,9.41174964152292,non_sig,0.20478699598335126
NFS1,20q,4.391941275383186,4.052695685049702,non_sig,0.33924559033348345
SCLY,2q,1.5057451486867734,1.8738777493928533,non_sig,-0.3681326007060799
SETD3,14q,2.023945349947918,2.2377461784314865,non_sig,-0.2138008284835684
GRHPR,9p,4.504512130760335,5.011990771001461,non_sig,-0.5074786402411258
CTBP1,4p,4.256525329329779,4.832946562197319,non_sig,-0.5764212328675393
CTBP2,10q,3.430868060200697,3.7095285485937546,non_sig,-0.27866048839305746
ABCA7,19p,0.079367588836698,0.2536230389490062,non_sig,-0.17425545011230817
CCS,11q,3.496321690298954,3.711982851898993,non_sig,-0.215661161600039
MEP1A,6p,2.1626452139118792,1.19246946459179,non_sig,0.9701757493200893
PAX5,9p,2.20174507654395,3.4007691248834657,non_sig,-1.1990240483395156
PAX3,2q,0.12149870366348234,1.193567409558309,non_sig,-1.0720687058948268
PAX9,14q,2.098631983486596,1.7699610485813266,non_sig,0.3286709349052692
PAX2,10q,0.2454125658168948,-0.3012377965960104,non_sig,0.5466503624129052
PAX6,11p,1.86559065628327,1.982705624168199,non_sig,-0.11711496788492903
PAX8,2q,3.159470190906917,2.915209929851942,non_sig,0.24426026105497511
TFAM,10q,5.8391662450644874,6.057173932615253,non_sig,-0.21800768755076572
HMGB1,13q,6.710486774371546,7.41078368542383,non_sig,-0.7002969110522841
HMGB2,4q,6.286409510043744,7.1221253430274025,non_sig,-0.8357158329836585
TTC7A,2p,1.6155140649080313,1.303163936389621,non_sig,0.31235012851841026
RBM39,20q,6.17867302814108,6.121831290139857,non_sig,0.05684173800122316
RBM23,14q,1.1123526439969775,1.0084594051533466,non_sig,0.10389323884363089
GRIK3,1p,-0.2777700507886952,0.8248091510000833,non_sig,-1.1025792017887786
GRIN1,9q,2.744422908758779,2.634235181595589,non_sig,0.11018772716318992
MYOF,10q,5.698785104059378,5.8750189406354,non_sig,-0.17623383657602165
DYSF,2p,2.640916175449249,2.6929071732968497,non_sig,-0.05199099784760053
TBX3,12q,2.0625713231347285,0.8359149786821711,non_sig,1.2266563444525573
TRPM4,19q,2.769691598536178,2.9125488906331904,non_sig,-0.1428572920970126
TRPM5,11p,1.8901214704233145,3.4127915185738855,non_sig,-1.522670048150571
LDB1,10q,1.9071608851560473,1.9699191102776878,non_sig,-0.06275822512164053
REEP3,10q,1.1143968200624028,1.3715647649649916,non_sig,-0.25716794490258876
REEP2,5q,2.7122052852456955,3.053528338172261,non_sig,-0.3413230529265654
REEP4,8p,1.9780550059995572,2.078811414832939,non_sig,-0.10075640883338188
REEP5,5q,4.992500919689118,5.138806455119225,non_sig,-0.14630553543010638
CAPG,2p,4.691301223754106,5.11784680653658,non_sig,-0.4265455827824738
VILL,3p,2.3078660991513162,2.6671298393298315,non_sig,-0.35926374017851526
FLII,17p,3.2255990116409436,3.456525679999814,non_sig,-0.2309266683588702
AVIL,12q,3.4447203469619203,2.140940572970723,non_sig,1.3037797739911974
HMX3,10q,1.9491967351904083,2.0119832048974167,non_sig,-0.06278646970700841
FOXA1,14q,2.312279199977603,1.9408508160418771,non_sig,0.37142838393572597
FOXL2,3q,1.0711290283550094,1.7336359742504122,non_sig,-0.6625069458954027
DACH1,13q,2.8872572689561,2.8411362609115027,non_sig,0.04612100804459729
PGM5,9q,4.560748660048544,4.608576923526877,non_sig,-0.047828263478333355
PGM1,1p,3.9951889156384057,4.477531951176241,non_sig,-0.4823430355378351
UNK,17q,1.3441597026369874,1.6116926658106654,non_sig,-0.26753296317367803
ATG4B,2q,2.136969835815478,2.2261828651670883,non_sig,-0.08921302935161046
ATG4C,1p,1.3462157217809716,0.04081096226929315,non_sig,1.3054047595116784
FGF1,5q,1.6174596918948794,0.8151684367301697,non_sig,0.8022912551647097
FGF2,4q,3.1769465509954573,3.5529223411048045,non_sig,-0.37597579010934723
FGF11,17p,2.79684552867952,2.8420004531707,non_sig,-0.04515492449118019
KAT8,16p,2.051743144613378,2.2572681399753938,non_sig,-0.20552499536201596
KAT7,17q,1.7424759339949163,1.8955743102542812,non_sig,-0.15309837625936495
CPVL,7p,3.98336243499744,4.019906024685599,non_sig,-0.036543589688159184
GOLM1,9q,4.002639026635141,3.981332679137272,non_sig,0.02130634749786875
GOLM2,15q,3.1275984299929878,3.2666985174978542,non_sig,-0.13910008750486647
NOL4,18q,3.830390541077174,3.6424296745897764,non_sig,0.18796086648739774
NOL4L,20q,1.685321881132746,2.024364266223726,non_sig,-0.33904238509098006
CPNE1,20q,4.348388027278198,4.844642873408113,non_sig,-0.496254846129915
CPNE2,16q,3.0105703161630526,3.1130709970196833,non_sig,-0.10250068085663067
CPNE8,12q,2.3341058018360297,2.6859628643240043,non_sig,-0.35185706248797466
CPNE3,8q,3.1984998480430513,3.6325589128251385,non_sig,-0.4340590647820872
GLYR1,16p,3.387695948585317,3.448908601366425,non_sig,-0.0612126527811081
TUT7,9q,4.3640845633599525,4.358826774387932,non_sig,0.00525778897202045
TUT4,1p,6.042758736397081,5.781217361220357,non_sig,0.2615413751767246
EPB41,1p,2.6098672025167935,2.8608530863923,non_sig,-0.2509858838755066
PARVB,22q,3.328753331869984,2.9713345809492395,non_sig,0.35741875092074427
PARVA,11p,2.8320729541312852,2.9590729881748814,non_sig,-0.12700003404359617
PARVG,22q,3.1955259201764266,2.990372213994143,non_sig,0.20515370618228346
EFNB3,17p,1.620166929240264,1.5388359885851588,non_sig,0.08133094065510527
EFNB2,13q,1.0686165883862049,0.8827752196036738,non_sig,0.1858413687825311
EFNA1,1q,2.2239725104268793,1.9458763249013948,non_sig,0.27809618552548443
TYRP1,9p,3.546277002343937,3.256604451322887,non_sig,0.28967255102105005
DCAF8,1q,1.208256197880891,1.3470987088853192,non_sig,-0.13884251100442824
SPIN1,9q,2.826601730086117,3.141005619308802,non_sig,-0.3144038892226848
XYLT1,16p,2.8248487383850533,2.9392581738771923,non_sig,-0.114409435492139
XYLT2,17q,3.3187932744349693,3.347983197876653,non_sig,-0.029189923441683696
SLIT2,4p,0.8157852203006632,0.8245089236505899,non_sig,-0.00872370334992667
SLIT1,10q,4.367711679274521,4.062287457835775,non_sig,0.3054242214387459
SLIT3,5q,-0.3819417312969505,1.43052221634977,non_sig,-1.8124639476467204
ADCY9,16p,1.1455827708983566,1.2089449539418986,non_sig,-0.06336218304354202
ADCY5,3q,2.1481672467023882,2.5672610693457756,non_sig,-0.41909382264338735
PMM1,22q,1.871390911807172,1.7624658710413037,non_sig,0.1089250407658684
PMM2,16p,2.821594381050742,3.0645433441477294,non_sig,-0.24294896309698766
DESI1,22q,2.3635006539696812,2.6302158432564955,non_sig,-0.26671518928681426
MAFK,7p,1.0898285149186404,1.6879065979915275,non_sig,-0.5980780830728871
MAFF,22q,3.016197563700896,3.0489691110649004,non_sig,-0.03277154736400423
MAFA,8q,4.294630000616092,4.70665429856043,non_sig,-0.41202429794433826
MAFG,17q,1.0353506512222694,1.330457972564038,non_sig,-0.29510732134176854
LPIN1,2p,0.7715546273540955,1.1501524999428963,non_sig,-0.37859787258880073
CYB5B,16q,5.476816691190565,5.7246313098285135,non_sig,-0.24781461863794885
TMOD1,9q,3.5046847750055745,3.2406101682357797,non_sig,0.2640746067697948
TMOD2,15q,2.6790291970454416,2.9254942354958167,non_sig,-0.24646503845037504
TMOD3,15q,5.194676560865136,5.230062460937084,non_sig,-0.035385900071948306
LMOD1,1q,2.7744631705244975,1.4363691462624022,non_sig,1.3380940242620953
CHD6,20q,5.518186684912387,5.582128323007822,non_sig,-0.06394163809543496
CHD1L,1q,2.910183378973545,2.9201014573271533,non_sig,-0.009918078353608362
CHD8,14q,2.667382265994587,2.7463912118169764,non_sig,-0.07900894582238926
CHD7,8q,1.795480314414921,1.8389659322854297,non_sig,-0.04348561787050875
DTNA,18q,0.8769809924695027,1.1019644845519505,non_sig,-0.22498349208244783
DCLK1,13q,2.492162453178566,2.8383230683162783,non_sig,-0.3461606151377121
DCLK2,4q,1.2806688380004818,1.6390971387263633,non_sig,-0.3584283007258815
PHKG2,16p,1.4462001012268364,0.8098860961275884,non_sig,0.636314005099248
AMBP,9q,3.292009384615103,3.0212773096948013,non_sig,0.2707320749203017
RGS19,20q,3.421172372041759,3.7337412789284476,non_sig,-0.3125689068866886
GPC6,13q,2.9178921239195397,2.8662157622823488,non_sig,0.051676361637190915
GPC2,7q,2.3430644785530204,2.888827066630479,non_sig,-0.5457625880774586
GPC1,2q,3.60214975864505,3.3580212138749563,non_sig,0.24412854477009382
NINJ2,12p,3.0079252642996424,3.1098783490743975,non_sig,-0.10195308477475518
OXA1L,14q,4.22417108050079,4.343126370014393,non_sig,-0.11895528951360301
AHR,7p,1.3946238802849662,1.9124653880228226,non_sig,-0.5178415077378564
AHRR,5p,3.228517145889179,2.865370263621706,non_sig,0.3631468822674728
GALE,1p,2.6021117958718687,2.6795157265396465,non_sig,-0.07740393066777784
UXS1,2q,3.3866328001615784,3.405952800712352,non_sig,-0.019320000550773653
UBE2F,2q,0.8574150826327779,0.197266645534012,non_sig,0.6601484370987659
CFTR,7q,3.587013731057647,3.4814371243869964,non_sig,0.10557660667065072
GALNS,16q,2.3522018976484493,2.6107134122839284,non_sig,-0.25851151463547906
ARSA,22q,2.7119489271366035,2.9446419467352603,non_sig,-0.23269301959865674
LRP10,14q,3.2493445847733504,3.256313559131197,non_sig,-0.006968974357846491
COMT,22q,5.498059249897747,5.592768592020555,non_sig,-0.09470934212280735
ASGR1,17p,3.585071113300949,4.47423037818017,non_sig,-0.889159264879221
ASGR2,17p,3.6290338544111704,3.784423670182755,non_sig,-0.1553898157715845
TNNC2,20q,3.5831904359496036,2.9227899380989735,non_sig,0.6604004978506302
SP4,7p,0.4931606546863121,0.6165323541619474,non_sig,-0.12337169947563531
SP1,12q,1.7514486966418246,1.8357783123579072,non_sig,-0.08432961571608266
SP3,2q,0.8570465934503406,1.1763218629814216,non_sig,-0.319275269531081
IPO8,12p,1.7397482646384133,1.8777642354443582,non_sig,-0.13801597080594497
IPO7,11p,4.4285383476562155,5.053057806345164,non_sig,-0.6245194586889484
ETV6,12p,2.5910381762890915,2.75949136045743,non_sig,-0.16845318416833832
TCL1A,14q,6.037819139636944,7.273189333600864,non_sig,-1.2353701939639201
OLR1,12p,1.9118268288096685,1.8162023705165489,non_sig,0.09562445829311961
NOS3,7q,-0.38896304367149453,0.1491354302137645,non_sig,-0.538098473885259
STAU1,20q,4.771326100068872,4.962894181070739,non_sig,-0.19156808100186762
STAU2,8q,2.257310401531252,2.2634269985685114,non_sig,-0.006116597037259197
GSTO1,10q,5.505821640173227,6.030256541816483,non_sig,-0.5244349016432555
PKP3,11p,5.104163642061867,4.797092877469078,non_sig,0.3070707645927886
PKP2,12p,4.5664298482295775,4.772612682603681,non_sig,-0.20618283437410323
PKP4,2q,2.267059096152304,2.237827524505915,non_sig,0.02923157164638912
PKP1,1q,3.403406165782251,3.9837738731892385,non_sig,-0.5803677074069875
CDCA7,2q,1.0192249022481616,1.108076885114349,non_sig,-0.08885198286618734
OGFR,20q,1.893791590941172,2.927643436694127,non_sig,-1.0338518457529549
TMC4,19q,1.495801091310082,1.5507480770525417,non_sig,-0.0549469857424596
TMC5,16p,1.9940663590355303,2.063242334566354,non_sig,-0.06917597553082366
PTPRB,12q,0.9506269981188384,1.854634028545844,non_sig,-0.9040070304270056
LMO4,1p,0.9493742108656869,0.7973157941059219,non_sig,0.15205841675976495
PNMA2,8p,1.9832597020501708,1.9280779774519576,non_sig,0.05518172459821313
PNMA1,14q,3.3119840549712176,3.392227820932523,non_sig,-0.08024376596130534
ZFR,5p,4.764639140568902,4.798664633295609,non_sig,-0.034025492726707185
STRBP,9q,5.89054069147945,6.092392610488591,non_sig,-0.20185191900914035
ILF3,19p,7.746427944837547,7.835757604611635,non_sig,-0.08932965977408802
DSE,6q,1.2760140144915093,1.5307187607342896,non_sig,-0.2547047462427803
DAPK1,9q,2.8502203118007725,2.70813083467628,non_sig,0.1420894771244927
DAPK3,19p,1.211066659547749,1.0574806693935412,non_sig,0.15358599015420782
CCNA2,4q,2.8407314942625312,3.0635023575325584,non_sig,-0.22277086327002715
CCND1,11q,2.0658808305741916,2.728417437529076,non_sig,-0.6625366069548844
CCNB2,15q,1.8949637390082965,2.184681345187517,non_sig,-0.2897176061792206
CCND3,6p,1.4282620572609195,0.673629123134344,non_sig,0.7546329341265755
CCNB1,5q,2.733426718817953,2.8568836264257365,non_sig,-0.1234569076077836
DIDO1,20q,3.33978783815692,3.305097926803253,non_sig,0.03468991135366695
PHF3,6q,2.220269657331819,2.162277117077955,non_sig,0.05799254025386391
CREB5,7p,0.5970070283541797,1.4007087812573729,non_sig,-0.8037017529031931
ATF7,12q,0.8274709781494877,0.6849450456961625,non_sig,0.14252593245332512
ATF2,2q,1.675921971246171,1.9642439385828951,non_sig,-0.2883219673367241
NEK9,14q,2.44502317624275,2.7885534356678083,non_sig,-0.3435302594250582
UCHL3,13q,3.823893526755337,4.376598963087085,non_sig,-0.5527054363317481
UCHL5,1q,3.4472768331281056,4.000029290774957,non_sig,-0.552752457646851
UCHL1,4p,7.329605032021095,8.37188858115074,non_sig,-1.0422835491296452
WWP2,16q,1.0168436387805744,1.2093041555509236,non_sig,-0.19246051677034925
ITCH,20q,1.8675302875394089,2.179418703193759,non_sig,-0.31188841565435
CD276,15q,3.8328420890355472,4.086823093813855,non_sig,-0.253981004778308
CDX2,13q,1.676158103273892,2.160032784319874,non_sig,-0.4838746810459822
RND3,2q,2.002033548375537,1.916024567144614,non_sig,0.08600898123092282
RHOG,11p,3.24110048677049,3.735283870890303,non_sig,-0.4941833841198129
RHOD,11q,2.8993865925734625,2.474949658678162,non_sig,0.4244369338953007
RHOB,2p,2.694420363928936,2.638564812850976,non_sig,0.05585555107795992
RHOC,1p,5.056424039580973,5.136948412866306,non_sig,-0.0805243732853329
RHOA,3p,4.489050676144142,4.854316821942106,non_sig,-0.365266145797964
RHOF,12q,2.5738814151004203,2.6350658672002183,non_sig,-0.06118445209979795
RAC2,22q,4.58334538323622,5.463427549026903,non_sig,-0.8800821657906832
RHOQ,2p,0.9766734098620903,0.3915615737860832,non_sig,0.585111836076007
RAC1,7p,4.867941029309174,5.1388889632821035,non_sig,-0.2709479339729297
RAC3,17q,2.293421594012881,1.9124136505088345,non_sig,0.38100794350404654
CDC42,1p,6.6858234286268825,6.7460340232131415,non_sig,-0.06021059458625899
ATP7B,13q,-2.353705974155204,-1.2131491961151069,non_sig,-1.1405567780400974
AFF1,4q,1.757150142198435,1.4963119726960112,non_sig,0.2608381695024238
AFF4,5q,2.4441171412997225,2.187131321544618,non_sig,0.2569858197551045
GPX8,5q,3.7312063269574254,4.070071935724016,non_sig,-0.33886560876659066
GPX1,3p,4.025243469686199,4.569797781333242,non_sig,-0.544554311647043
GPX3,5q,4.060854814876764,1.0176760620356902,non_sig,3.043178752841074
GPX4,19p,3.329762001489681,3.6737598763980666,non_sig,-0.3439978749083856
GPX7,1p,2.797701451302561,3.0775443805759743,non_sig,-0.27984292927341325
GPX2,14q,2.843369238847862,2.60364677058956,non_sig,0.2397224682583019
AGAP3,7q,1.8996794986510268,2.346001263534445,non_sig,-0.44632176488341835
NNMT,11q,4.779989955959055,5.352676941353406,non_sig,-0.572686985394351
PNMT,17q,1.6167324695925074,2.4148711053186265,non_sig,-0.7981386357261191
TECR,19p,4.129945693381188,4.107024597503422,non_sig,0.022921095877766362
BCAR1,16q,2.2734884480314563,2.387019511898915,non_sig,-0.11353106386745848
MAP7,6q,2.7668857898959955,3.0335570160435057,non_sig,-0.26667122614751015
FST,5q,1.9519566236758563,0.9680077658916804,non_sig,0.983948857784176
FZD7,2q,1.422055289604113,1.6412736447473166,non_sig,-0.21921835514320365
GCNT3,15q,1.8167371087669248,0.7201093988320382,non_sig,1.0966277099348867
RPA2,1p,2.751339965670452,2.733269290170051,non_sig,0.018070675500400757
TLE1,9q,2.152323275833343,2.3412151951624596,non_sig,-0.18889191932911675
TLE4,9q,1.342880424984517,1.7466733123078928,non_sig,-0.4037928873233758
TLE3,15q,1.7609515025322362,1.9512481818617045,non_sig,-0.19029667932946825
TLE5,19p,2.109884561222965,2.3236475876473803,non_sig,-0.21376302642441525
TLE7,16q,5.421840578084269,5.407439195693654,non_sig,0.014401382390614614
AP1G2,14q,2.3831470638737127,2.488032401212468,non_sig,-0.10488533733875549
AP1G1,16q,3.4292293307178827,3.550779229716345,non_sig,-0.12154989899846225
AP2A1,19q,4.977734713418737,5.053952017685834,non_sig,-0.07621730426709661
AP2A2,11p,3.609863211776174,3.739843256107656,non_sig,-0.1299800443314818
HSBP1,16q,2.3124439638465155,1.977735945777998,non_sig,0.3347080180685176
A2ML1,12p,3.006361221041854,1.5891920177565038,non_sig,1.4171692032853505
PZP,12p,0.05216175738711665,0.5571103862945129,non_sig,-0.5049486289073963
CD109,6q,3.7479988794778745,3.6975544664426043,non_sig,0.05044441303527014
LONP2,16q,1.7885283197190265,1.7788689839663399,non_sig,0.009659335752686626
FGD3,9q,2.8125969391019483,3.002276109185206,non_sig,-0.18967917008325763
FGD4,12p,1.4182435452458644,1.5690517268961226,non_sig,-0.15080818165025822
ADNP,20q,4.101829921273186,4.2077855089862375,non_sig,-0.10595558771305136
CRK,17p,3.720523652891753,4.316006450522076,non_sig,-0.5954827976303232
CRKL,22q,4.159276201138044,4.771750663418592,non_sig,-0.6124744622805478
AMPH,7p,3.377554657997276,3.452155143512446,non_sig,-0.07460048551516962
BIN2,12q,3.0830919322417305,3.2237600662353247,non_sig,-0.14066813399359424
BIN1,2q,2.0718284619773035,2.2367748931636013,non_sig,-0.16494643118629781
OAT,10q,4.964052525158286,5.127247265964596,non_sig,-0.16319474080630947
